Trayectoria 1
29,95302;51,66133;-30,33745;0;0;0
28,74111;50,64579;-34,56004;0;0;0
27,33759;50,83073;-35,4483;0;0;0
25,50009;49,52321;-29,03343;0;0;0
24,05931;49,59024;-20,30972;0;0;0
22,08526;52,5069;-13,34453;0;0;0
20,24958;55,70219;-9,145379;0;0;0
18,8123;54,8624;-6,767585;0;0;0
17,41956;49,09462;-6,309844;0;0;0
16,8026;43,61398;-9,523042;0;0;0
16,60865;40,72007;-14,3282;0;0;0
15,68335;39,77864;-19,0478;0;0;0
14,71172;39,89338;-22,57318;0;0;0
14,1346;40,23034;-22,92225;0;0;0
14,18232;40,85048;-21,02562;0;0;0
13,06348;41,98916;-14,19183;0;0;0
11,22964;44,22995;-5,980969;0;0;0
10,17331;45,69167;-1,660318;0;0;0
9,82685;44,68155;-0,7833423;0;0;0
9,561637;42,73463;-2,155127;0;0;0
9,141351;40,23509;-5,407562;0;0;0
8,994553;39,35846;-7,784283;0;0;0
8,844525;40,03823;-8,199853;0;0;0
8,844525;40,58756;-8,285954;0;0;0
8,844525;40,58756;-8,285954;0;0;0
8,844525;40,58756;-8,285954;0;0;0
8,844525;40,58756;-8,285954;0;0;0
8,844525;40,58756;-8,285954;0;0;0
8,844525;40,58756;-8,285954;0;0;0
8,844525;40,58756;-8,285954;0;0;0
8,844525;40,58756;-8,285954;0;0;0
8,844525;40,58756;-8,285954;0;0;0
8,844525;40,58756;-8,285954;0;0;0
8,844525;40,58756;-8,285954;0;0;0
8,844525;40,58756;-8,285954;0;0;0
8,844525;40,58756;-8,285954;0;0;0
---
Trayectoria 4
---
