Trayectoria 1
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;6,549055;0
-1,714587;-10,46451;-88,22916;0;3,390935;0
-1,714587;-10,46451;-88,22916;0;10,92463;0
-1,714587;-10,46451;-88,22916;0;18,92078;0
-1,714587;-10,46451;-88,22916;0;32,10809;0
-1,714587;-10,46451;-88,22916;0;47,0647;0
-1,714587;-10,46451;-88,22916;0;65,01594;0
-1,714587;-10,46451;-88,22916;0;78,65623;0
-1,714587;-10,46451;-88,22916;0;85,13255;0
-1,714587;-10,46451;-88,22916;0;88,85693;0
-1,714587;-10,46451;-88,22916;0;91,1404;0
-1,714587;-10,46451;-88,22916;0;90,41319;0
-1,714587;-10,46451;-88,22916;0;89,97366;0
-1,714587;-10,46451;-88,22916;0;90,00163;0
-1,714587;-10,46451;-88,22916;0;90,06918;0
-1,714587;-10,46451;-88,22916;0;90,06918;0
-1,714587;-10,46451;-88,22916;0;90,04121;0
-1,714587;-10,46451;-88,22916;0;90,01324;0
-1,714587;-10,46451;-88,22916;0;90,04121;0
-1,714587;-10,46451;-88,22916;0;90,04121;0
-1,714587;-10,46451;-88,22916;0;90,04121;0
-1,714587;-10,46451;-88,22916;0;90,04121;0
-1,714587;-10,46451;-88,22916;0;90,04121;0
-1,714587;-10,46451;-88,22916;0;90,04121;0
-1,714587;-10,46451;-88,22916;0;90,04121;0
-1,714587;-10,46451;-88,22916;0;90,04121;0
-1,714587;-10,46451;-88,22916;0;90,04121;0
-1,714587;-10,46451;-88,22916;0;90,04121;0
-1,714587;-10,46451;-88,22916;0;90,04121;0
-1,714587;-10,46451;-88,22916;0;90,04121;0
-1,714587;-10,46451;-88,22916;0;90,04121;0
-2,352726;-13,51046;-87,1043;0;90,04121;0
-3,129711;-13,06342;-87,47128;0;90,04121;0
-4,495191;-13,81724;-86,83875;0;90,04121;0
-6,181964;-14,65335;-85,5134;0;89,95729;0
-8,457476;-14,60781;-84,97713;0;89,95729;0
-10,91983;-14,64885;-84,22173;0;89,90137;0
-14,6639;-14,70863;-83,86561;0;89,87341;0
-18,37026;-14,85707;-82,8424;0;89,76151;0
-22,43287;-15,57721;-81,4472;0;89,76151;0
-25,28644;-16,47123;-80,25956;0;89,76151;0
-28,92689;-17,9902;-77,81091;0;89,73353;0
-31,81789;-19,47287;-75,89467;0;89,67757;0
-34,91093;-21,69219;-71,87456;0;89,62163;0
-37,47807;-23,54906;-67,69729;0;89,59366;0
-40,49033;-25,32099;-64,70501;0;89,59366;0
-43,51333;-26,87185;-62,68307;0;89,56569;0
-45,87057;-28,26098;-61,21075;0;89,53771;0
-48,38762;-29,53766;-58,9447;0;89,53771;0
-50,5797;-29,59002;-58,83455;0;89,48178;0
-52,70378;-30,47471;-57,96973;0;89,45381;0
-53,87003;-30,93704;-57,96973;0;89,45381;0
-54,13242;-31,33879;-57,78848;0;89,45381;0
-54,30108;-31,86619;-57,60091;0;89,45381;0
-54,1427;-33,67259;-56,27828;0;89,45381;0
-53,92613;-35,75352;-56,19626;0;89,39787;0
-53,74998;-36,36929;-59,5809;0;89,39787;0
-53,10146;-37,44855;-63,3229;0;89,34191;0
-52,19576;-39,52517;-65,96738;0;89,34191;0
-51,62497;-41,08261;-68,28654;0;89,34191;0
-50,96358;-41,96846;-70,84667;0;89,31394;0
-50,42904;-42,8347;-72,32271;0;89,31394;0
-49,72715;-43,74661;-72,9725;0;89,28596;0
-49,03851;-44,17129;-74,59917;0;89,28596;0
-48,50003;-44,36658;-75,7746;0;89,25798;0
-47,77132;-44,81617;-76,78463;0;89,20205;0
-47,13797;-45,43032;-77,94609;0;89,17407;0
-46,80359;-45,79409;-78,99096;0;89,11813;0
-46,30551;-46,83056;-79,23632;0;89,11813;0
-45,38091;-47,66982;-79,74381;0;88,97829;0
-44,02116;-47,04308;-81,2335;0;88,97829;0
-42,48286;-44,91469;-83,46402;0;88,92233;0
-40,42913;-41,90047;-85,91701;0;88,86639;0
-38,10495;-37,89554;-87,40861;0;88,83842;0
-35,9406;-34,03825;-86,50295;0;88,78247;0
-33,97344;-31,29423;-85,03124;0;88,7545;0
-31,38512;-28,25916;-82,61768;0;88,7545;0
-29,36976;-26,16982;-80,13483;0;88,7545;0
-27,281;-23,03223;-77,62919;0;88,7545;0
-25,86637;-21,19382;-75,37341;0;88,7545;0
-24,19389;-19,02434;-72,4061;0;88,64261;0
-22,8433;-17,07841;-69,94653;0;88,58667;0
-22,0013;-16,83795;-67,56754;0;88,55869;0
-20,95115;-16,23896;-64,58958;0;88,47478;0
-19,93742;-16,03957;-61,38938;0;88,44686;0
-19,05461;-16,33386;-58,84888;0;88,36309;0
-18,41675;-15,88456;-58,2703;0;88,36309;0
-17,86461;-15,90699;-57,62022;0;88,33511;0
-17,45745;-16,04212;-57,26963;0;88,30721;0
-16,17758;-16,29549;-57,64066;0;88,25127;0
-14,41245;-15,45228;-61,87289;0;88,25127;0
-12,12058;-15,41743;-64,12148;0;88,22334;0
-10,03853;-16,08523;-65,45924;0;88,19537;0
-7,368804;-16,34857;-69,39537;0;88,19537;0
-4,424095;-16,75199;-75,12125;0;88,13943;0
-2,211767;-17,61045;-78,06705;0;88,11145;0
-0,05595291;-18,53507;-80,4285;0;88,0835;0
3,197753;-20,531;-83,62365;0;88,05551;0
5,671731;-22,38753;-86,0857;0;88,02754;0
7,775424;-25,59844;-87,9843;0;87,99958;0
9,451849;-28,07424;-89,46787;0;87,99958;0
11,94923;-32,29705;-90,81517;0;87,99958;0
13,62846;-35,18816;-91,10042;0;87,9716;0
15,06952;-37,78721;-91,25744;0;87,91567;0
16,32439;-39,67443;-90,98485;0;87,88768;0
17,63265;-41,78514;-90,45373;0;87,83174;0
18,88447;-44,03774;-89,43526;0;87,80378;0
19,99545;-45,53178;-88,29005;0;87,74783;0
20,78694;-46,41144;-86,93338;0;87,71985;0
21,42302;-47,40634;-85,99388;0;87,71985;0
21,80547;-47,75853;-85,14392;0;87,69192;0
22,96426;-48,01947;-83,07955;0;87,63595;0
24,67592;-47,99982;-79,37507;0;87,58;0
26,17857;-46,54271;-75,53156;0;87,58;0
27,66763;-44,84691;-71,18312;0;87,58;0
28,48674;-43,61419;-67,53992;0;87,58;0
29,37935;-42,38551;-63,16654;0;87,58;0
30,18872;-40,77639;-57,84433;0;87,55204;0
